131072
347,1.382476e+002
348,1.351724e+002
349,1.308793e+002
350,1.254142e+002
351,1.188338e+002
352,1.112045e+002
353,1.026019e+002
354,9.310991e+001
355,8.282026e+001
356,7.183131e+001
357,6.024728e+001
358,4.817723e+001
359,3.573404e+001
360,2.303334e+001
361,1.019249e+001
362,-2.670520e+000
363,-1.543816e+001
364,-2.799441e+001
365,-4.022582e+001
366,-5.202250e+001
367,-6.327913e+001
368,-7.389590e+001
369,-8.377934e+001
370,-9.284321e+001
371,-1.010092e+002
372,-1.082075e+002
373,-1.143776e+002
374,-1.194688e+002
375,-1.234402e+002
376,-1.262616e+002
377,-1.279134e+002
378,-1.283865e+002
379,-1.276830e+002
380,-1.258154e+002
381,-1.228069e+002
382,-1.186910e+002
383,-1.135110e+002
384,-1.073198e+002
385,-1.001792e+002
386,-9.215925e+001
387,-8.333779e+001
388,-7.379952e+001
389,-6.363523e+001
390,-5.294097e+001
391,-4.181712e+001
392,-3.036746e+001
393,-1.869825e+001
394,-6.917174e+000
395,4.867590e+000
396,1.654838e+001
397,2.801901e+001
398,3.917578e+001
399,4.991833e+001
400,6.015060e+001
401,6.978166e+001
402,7.872653e+001
403,8.690689e+001
404,9.425178e+001
405,1.006982e+002
406,1.061918e+002
407,1.106869e+002
408,1.141475e+002
409,1.165468e+002
410,1.178683e+002
411,1.181050e+002
412,1.172601e+002
413,1.153465e+002
414,1.123868e+002
415,1.084132e+002
416,1.034668e+002
417,9.759745e+001
418,9.086322e+001
419,8.332975e+001
420,7.506969e+001
421,6.616198e+001
422,5.669107e+001
423,4.674618e+001
424,3.642041e+001
425,2.580993e+001
426,1.501303e+001
427,4.129261e+000
428,-6.741511e+000
429,-1.749999e+001
430,-2.804838e+001
431,-3.829125e+001
432,-4.813638e+001
433,-5.749564e+001
434,-6.628571e+001
435,-7.442888e+001
436,-8.185366e+001
437,-8.849547e+001
438,-9.429719e+001
439,-9.920959e+001
440,-1.031918e+002
441,-1.062116e+002
442,-1.082458e+002
443,-1.092803e+002
444,-1.093099e+002
445,-1.083391e+002
446,-1.063810e+002
447,-1.034581e+002
448,-9.960137e+001
449,-9.485017e+001
450,-8.925190e+001
451,-8.286151e+001
452,-7.574089e+001
453,-6.795836e+001
454,-5.958797e+001
455,-5.070882e+001
456,-4.140429e+001
457,-3.176132e+001
458,-2.186951e+001
459,-1.182040e+001
460,-1.706519e+000
461,8.379380e+000
462,1.834521e+001
463,2.810039e+001
464,3.755663e+001
465,4.662877e+001
466,5.523550e+001
467,6.330014e+001
468,7.075126e+001
469,7.752335e+001
470,8.355737e+001
471,8.880130e+001
472,9.321052e+001
473,9.674825e+001
474,9.938582e+001
475,1.011029e+002
476,1.018876e+002
477,1.017367e+002
478,1.006556e+002
479,9.865784e+001
480,9.576564e+001
481,9.200914e+001
482,8.742627e+001
483,8.206235e+001
484,7.596966e+001
485,6.920691e+001
486,6.183870e+001
487,5.393489e+001
488,4.556996e+001
489,3.682227e+001
490,2.777338e+001
491,1.850727e+001
492,9.109565e+000
493,-3.332743e-001
494,-9.734709e+000
495,-1.900893e+001
496,-2.807164e+001
497,-3.684082e+001
498,-4.523744e+001
499,-5.318622e+001
500,-6.061625e+001
501,-6.746167e+001
502,-7.366220e+001
503,-7.916371e+001
504,-8.391865e+001
505,-8.788652e+001
506,-9.103415e+001
507,-9.333598e+001
508,-9.477431e+001
509,-9.533940e+001
510,-9.502952e+001
511,-9.385093e+001
512,-9.181784e+001
513,-8.895218e+001
514,-8.528343e+001
515,-8.084828e+001
516,-7.569029e+001
517,-6.985946e+001
518,-6.341175e+001
519,-5.640853e+001
520,-4.891602e+001
521,-4.100466e+001
522,-3.274845e+001
523,-2.422425e+001
524,-1.551108e+001
525,-6.689399e+000
526,2.159671e+000
527,1.095505e+001
528,1.961646e+001
529,2.806515e+001
530,3.622462e+001
531,4.402129e+001
532,5.138518e+001
533,5.825053e+001
534,6.455638e+001
535,7.024713e+001
536,7.527299e+001
537,7.959044e+001
538,8.316261e+001
539,8.595958e+001
540,8.795861e+001
541,8.914436e+001
542,8.950898e+001
543,8.905215e+001
544,8.778107e+001
545,8.571035e+001
546,8.286187e+001
547,7.926453e+001
548,7.495399e+001
549,6.997227e+001
550,6.436742e+001
551,5.819296e+001
552,5.150748e+001
553,4.437399e+001
554,3.685938e+001
555,2.903380e+001
556,2.096998e+001
557,1.274255e+001
558,4.427401e+000
559,-3.899068e+000
560,-1.216062e+001
561,-2.028189e+001
562,-2.818905e+001
563,-3.581051e+001
564,-4.307753e+001
565,-4.992487e+001
566,-5.629136e+001
567,-6.212043e+001
568,-6.736064e+001
569,-7.196610e+001
570,-7.589690e+001
571,-7.911945e+001
572,-8.160672e+001
573,-8.333854e+001
574,-8.430169e+001
575,-8.449005e+001
576,-8.390460e+001
577,-8.255339e+001
578,-8.045145e+001
579,-7.762062e+001
580,-7.408935e+001
581,-6.989237e+001
582,-6.507040e+001
583,-5.966975e+001
584,-5.374182e+001
585,-4.734271e+001
586,-4.053260e+001
587,-3.337524e+001
588,-2.593734e+001
589,-1.828795e+001
590,-1.049781e+001
591,-2.638712e+000
592,5.217156e+000
593,1.299789e+001
594,2.063251e+001
595,2.805161e+001
596,3.518800e+001
597,4.197729e+001
598,4.835850e+001
599,5.427457e+001
600,5.967289e+001
601,6.450577e+001
602,6.873085e+001
603,7.231146e+001
604,7.521697e+001
605,7.742302e+001
606,7.891173e+001
607,7.967185e+001
608,7.969881e+001
609,7.899480e+001
610,7.756866e+001
611,7.543584e+001
612,7.261818e+001
613,6.914373e+001
614,6.504645e+001
615,6.036591e+001
616,5.514686e+001
617,4.943886e+001
618,4.329576e+001
619,3.677525e+001
620,2.993825e+001
621,2.284840e+001
622,1.557146e+001
623,8.174683e+000
624,7.261906e-001
625,-6.705625e+000
626,-1.405275e+001
627,-2.124815e+001
628,-2.822641e+001
629,-3.492430e+001
630,-4.128135e+001
631,-4.724042e+001
632,-5.274817e+001
633,-5.775558e+001
634,-6.221835e+001
635,-6.609731e+001
636,-6.935875e+001
637,-7.197472e+001
638,-7.392327e+001
639,-7.518862e+001
640,-7.576131e+001
641,-7.563823e+001
642,-7.482264e+001
643,-7.332416e+001
644,-7.115861e+001
645,-6.834786e+001
646,-6.491964e+001
647,-6.090723e+001
648,-5.634915e+001
649,-5.128882e+001
650,-4.577411e+001
651,-3.985689e+001
652,-3.359258e+001
653,-2.703959e+001
654,-2.025880e+001
655,-1.331299e+001
656,-6.266259e+000
657,8.165585e-001
658,7.870501e+000
659,1.483107e+001
660,2.163480e+001
661,2.821988e+001
662,3.452666e+001
663,4.049824e+001
664,4.608093e+001
665,5.122480e+001
666,5.588404e+001
667,6.001745e+001
668,6.358876e+001
669,6.656693e+001
670,6.892647e+001
671,7.064761e+001
672,7.171650e+001
673,7.212528e+001
674,7.187218e+001
675,7.096147e+001
676,6.940345e+001
677,6.721429e+001
678,6.441592e+001
679,6.103575e+001
680,5.710647e+001
681,5.266567e+001
682,4.775553e+001
683,4.242240e+001
684,3.671636e+001
685,3.069077e+001
686,2.440176e+001
687,1.790769e+001
688,1.126865e+001
689,4.545871e+000
690,-2.198825e+000
691,-8.903592e+000
692,-1.550713e+001
693,-2.194924e+001
694,-2.817137e+001
695,-3.411716e+001
696,-3.973294e+001
697,-4.496822e+001
698,-4.977611e+001
699,-5.411379e+001
700,-5.794288e+001
701,-6.122974e+001
702,-6.394581e+001
703,-6.606781e+001
704,-6.757799e+001
705,-6.846426e+001
706,-6.872024e+001
707,-6.834537e+001
708,-6.734486e+001
709,-6.572963e+001
710,-6.351620e+001
711,-6.072652e+001
712,-5.738776e+001
713,-5.353203e+001
714,-4.919610e+001
715,-4.442102e+001
716,-3.925175e+001
717,-3.373675e+001
718,-2.792748e+001
719,-2.187798e+001
720,-1.564434e+001
721,-9.284145e+000
722,-2.856025e+000
723,3.580953e+000
724,9.967801e+000
725,1.624615e+001
726,2.235878e+001
727,2.825016e+001
728,3.386692e+001
729,3.915837e+001
730,4.407690e+001
731,4.857850e+001
732,5.262304e+001
733,5.617474e+001
734,5.920237e+001
735,6.167964e+001
736,6.358534e+001
737,6.490355e+001
738,6.562379e+001
739,6.574106e+001
740,6.525593e+001
741,6.417444e+001
742,6.250811e+001
743,6.027377e+001
744,5.749342e+001
745,5.419397e+001
746,5.040704e+001
747,4.616862e+001
748,4.151875e+001
749,3.650111e+001
750,3.116263e+001
751,2.555309e+001
752,1.972459e+001
753,1.373108e+001
754,7.627930e+000
755,1.471322e+000
756,-4.682201e+000
757,-1.077628e+001
758,-1.675523e+001
759,-2.256461e+001
760,-2.815162e+001
761,-3.346567e+001
762,-3.845881e+001
763,-4.308612e+001
764,-4.730617e+001
765,-5.108136e+001
766,-5.437828e+001
767,-5.716797e+001
768,-5.942618e+001
769,-6.113361e+001
770,-6.227605e+001
771,-6.284451e+001
772,-6.283524e+001
773,-6.224985e+001
774,-6.109517e+001
775,-5.938325e+001
776,-5.713122e+001
777,-5.436110e+001
778,-5.109958e+001
779,-4.737783e+001
780,-4.323111e+001
781,-3.869850e+001
782,-3.382251e+001
783,-2.864870e+001
784,-2.322521e+001
785,-1.760239e+001
786,-1.183224e+001
787,-5.968002e+000
788,-6.364588e-002
789,5.826638e+000
790,1.164892e+001
791,1.735003e+001
792,2.287805e+001
793,2.818277e+001
794,3.321615e+001
795,3.793277e+001
796,4.229020e+001
797,4.624945e+001
798,4.977522e+001
799,5.283632e+001
800,5.540587e+001
801,5.746155e+001
802,5.898583e+001
803,5.996607e+001
804,6.039466e+001
805,6.026904e+001
806,5.959175e+001
807,5.837039e+001
808,5.661750e+001
809,5.435046e+001
810,5.159134e+001
811,4.836664e+001
812,4.470706e+001
813,4.064724e+001
814,3.622535e+001
815,3.148283e+001
816,2.646393e+001
817,2.121532e+001
818,1.578569e+001
819,1.022523e+001
820,4.585233e+000
821,-1.082411e+000
822,-6.725689e+000
823,-1.229293e+001
824,-1.773330e+001
825,-2.299724e+001
826,-2.803692e+001
827,-3.280669e+001
828,-3.726348e+001
829,-4.136721e+001
830,-4.508109e+001
831,-4.837203e+001
832,-5.121088e+001
833,-5.357270e+001
834,-5.543697e+001
835,-5.678780e+001
836,-5.761402e+001
837,-5.790932e+001
838,-5.767225e+001
839,-5.690623e+001
840,-5.561955e+001
841,-5.382523e+001
842,-5.154090e+001
843,-4.878867e+001
844,-4.559486e+001
845,-4.198978e+001
846,-3.800744e+001
847,-3.368522e+001
848,-2.906352e+001
849,-2.418542e+001
850,-1.909621e+001
851,-1.384303e+001
852,-8.474414e+000
853,-3.039824e+000
854,2.410775e+000
855,7.827392e+000
856,1.316046e+001
857,1.836131e+001
858,2.338257e+001
859,2.817864e+001
860,3.270609e+001
861,3.692404e+001
862,4.079456e+001
863,4.428296e+001
864,4.735817e+001
865,4.999294e+001
866,5.216415e+001
867,5.385295e+001
868,5.504497e+001
869,5.573043e+001
870,5.590421e+001
871,5.556587e+001
872,5.471970e+001
873,5.337459e+001
874,5.154401e+001
875,4.924585e+001
876,4.650223e+001
877,4.333929e+001
878,3.978699e+001
879,3.587874e+001
880,3.165119e+001
881,2.714378e+001
882,2.239846e+001
883,1.745926e+001
884,1.237186e+001
885,7.183237e+000
886,1.941155e+000
887,-3.306223e+000
888,-8.510800e+000
889,-1.362498e+001
890,-1.860209e+001
891,-2.339684e+001
892,-2.796569e+001
893,-3.226729e+001
894,-3.626281e+001
895,-3.991632e+001
896,-4.319511e+001
897,-4.606998e+001
898,-4.851547e+001
899,-5.051014e+001
900,-5.203671e+001
901,-5.308225e+001
902,-5.363824e+001
903,-5.370069e+001
904,-5.327012e+001
905,-5.235157e+001
906,-5.095457e+001
907,-4.909297e+001
908,-4.678487e+001
909,-4.405243e+001
910,-4.092163e+001
911,-3.742206e+001
912,-3.358661e+001
913,-2.945119e+001
914,-2.505438e+001
915,-2.043705e+001
916,-1.564203e+001
917,-1.071368e+001
918,-5.697458e+000
919,-6.395644e-001
920,4.413538e+000
921,9.415526e+000
922,1.432065e+001
923,1.908413e+001
924,2.366262e+001
925,2.801451e+001
926,3.210039e+001
927,3.588337e+001
928,3.932941e+001
929,4.240763e+001
930,4.509059e+001
931,4.735453e+001
932,4.917958e+001
933,5.054994e+001
934,5.145400e+001
935,5.188446e+001
936,5.183837e+001
937,5.131716e+001
938,5.032659e+001
939,4.887675e+001
940,4.698188e+001
941,4.466028e+001
942,4.193413e+001
943,3.882927e+001
944,3.537495e+001
945,3.160357e+001
946,2.755035e+001
947,2.325303e+001
948,1.875152e+001
949,1.408751e+001
950,9.304082e+000
951,4.445333e+000
952,-4.440443e-001
953,-5.319168e+000
954,-1.013538e+001
955,-1.484866e+001
956,-1.941601e+001
957,-2.379587e+001
958,-2.794849e+001
959,-3.183626e+001
960,-3.542409e+001
961,-3.867972e+001
962,-4.157399e+001
963,-4.408112e+001
964,-4.617891e+001
965,-4.784897e+001
966,-4.907688e+001
967,-4.985229e+001
968,-5.016900e+001
969,-5.002507e+001
970,-4.942274e+001
971,-4.836847e+001
972,-4.687285e+001
973,-4.495048e+001
974,-4.261985e+001
975,-3.990315e+001
976,-3.682607e+001
977,-3.341754e+001
978,-2.970947e+001
979,-2.573645e+001
980,-2.153544e+001
981,-1.714541e+001
982,-1.260696e+001
983,-7.962002e+000
984,-3.253318e+000
985,1.475807e+000
986,6.181988e+000
987,1.082214e+001
988,1.535386e+001
989,1.973583e+001
990,2.392820e+001
991,2.789293e+001
992,3.159412e+001
993,3.499839e+001
994,3.807513e+001
995,4.079680e+001
996,4.313917e+001
997,4.508152e+001
998,4.660685e+001
999,4.770201e+001
1000,4.835783e+001
1001,4.856918e+001
1002,4.833499e+001
1003,4.765831e+001
1004,4.654622e+001
1005,4.500977e+001
1006,4.306390e+001
1007,4.072725e+001
1008,3.802201e+001
1009,3.497370e+001
1010,3.161096e+001
1011,2.796522e+001
1012,2.407045e+001
1013,1.996285e+001
1014,1.568049e+001
1015,1.126295e+001
1016,6.750994e+000
1017,2.186165e+000
1018,-2.389597e+000
1019,-6.934334e+000
1020,-1.140645e+001
1021,-1.576510e+001
1022,-1.997057e+001
1023,-2.398460e+001
1024,-2.777079e+001
1025,-3.129489e+001
1026,-3.452510e+001
1027,-3.743240e+001
1028,-3.999079e+001
1029,-4.217749e+001
1030,-4.397321e+001
1031,-4.536224e+001
1032,-4.633266e+001
1033,-4.687640e+001
1034,-4.698931e+001
1035,-4.667121e+001
1036,-4.592587e+001
1037,-4.476094e+001
1038,-4.318795e+001
1039,-4.122211e+001
1040,-3.888221e+001
1041,-3.619045e+001
1042,-3.317219e+001
1043,-2.985574e+001
1044,-2.627211e+001
1045,-2.245466e+001
1046,-1.843886e+001
1047,-1.426192e+001
1048,-9.962451e+000
1049,-5.580126e+000
1050,-1.155290e+000
1051,3.271396e+000
1052,7.659333e+000
1053,1.196835e+001
1054,1.615909e+001
1055,2.019334e+001
1056,2.403440e+001
1057,2.764741e+001
1058,3.099968e+001
1059,3.406095e+001
1060,3.680370e+001
1061,3.920339e+001
1062,4.123864e+001
1063,4.289150e+001
1064,4.414752e+001
1065,4.499593e+001
1066,4.542972e+001
1067,4.544569e+001
1068,4.504449e+001
1069,4.423057e+001
1070,4.301218e+001
1071,4.140125e+001
1072,3.941329e+001
1073,3.706725e+001
1074,3.438530e+001
1075,3.139267e+001
1076,2.811740e+001
1077,2.459005e+001
1078,2.084345e+001
1079,1.691237e+001
1080,1.283321e+001
1081,8.643667e+000
1082,4.382374e+000
1083,8.855511e-002
1084,-4.198340e+000
1085,-8.438998e+000
1086,-1.259460e+001
1087,-1.662717e+001
1088,-2.049995e+001
1089,-2.417770e+001
1090,-2.762702e+001
1091,-3.081668e+001
1092,-3.371790e+001
1093,-3.630456e+001
1094,-3.855351e+001
1095,-4.044470e+001
1096,-4.196144e+001
1097,-4.309047e+001
1098,-4.382211e+001
1099,-4.415035e+001
1100,-4.407290e+001
1101,-4.359117e+001
1102,-4.271029e+001
1103,-4.143902e+001
1104,-3.978972e+001
1105,-3.777816e+001
1106,-3.542341e+001
1107,-3.274767e+001
1108,-2.977601e+001
1109,-2.653620e+001
1110,-2.305841e+001
1111,-1.937492e+001
1112,-1.551986e+001
1113,-1.152886e+001
1114,-7.438736e+000
1115,-3.287153e+000
1116,8.877362e-001
1117,5.047630e+000
1118,9.154433e+000
1119,1.317060e+001
1120,1.705949e+001
1121,2.078570e+001
1122,2.431535e+001
1123,2.761646e+001
1124,3.065919e+001
1125,3.341610e+001
1126,3.586244e+001
1127,3.797636e+001
1128,3.973907e+001
1129,4.113505e+001
1130,4.215216e+001
1131,4.278177e+001
1132,4.301879e+001
1133,4.286178e+001
1134,4.231287e+001
1135,4.137780e+001
1136,4.006585e+001
1137,3.838971e+001
1138,3.636543e+001
1139,3.401217e+001
1140,3.135211e+001
1141,2.841020e+001
1142,2.521392e+001
1143,2.179303e+001
1144,1.817930e+001
1145,1.440623e+001
1146,1.050870e+001
1147,6.522679e+000
1148,2.484879e+000
1149,-1.567573e+000
1150,-5.597481e+000
1151,-9.567924e+000
1152,-1.344259e+001
1153,-1.718610e+001
1154,-2.076436e+001
1155,-2.414483e+001
1156,-2.729686e+001
1157,-3.019192e+001
1158,-3.280392e+001
1159,-3.510940e+001
1160,-3.708773e+001
1161,-3.872135e+001
1162,-3.999586e+001
1163,-4.090021e+001
1164,-4.142675e+001
1165,-4.157129e+001
1166,-4.133319e+001
1167,-4.071529e+001
1168,-3.972392e+001
1169,-3.836882e+001
1170,-3.666306e+001
1171,-3.462290e+001
1172,-3.226762e+001
1173,-2.961940e+001
1174,-2.670304e+001
1175,-2.354575e+001
1176,-2.017693e+001
1177,-1.662786e+001
1178,-1.293142e+001
1179,-9.121783e+000
1180,-5.234109e+000
1181,-1.304215e+000
1182,2.631755e+000
1183,6.537663e+000
1184,1.037770e+001
1185,1.411674e+001
1186,1.772060e+001
1187,2.115645e+001
1188,2.439300e+001
1189,2.740089e+001
1190,3.015285e+001
1191,3.262406e+001
1192,3.479227e+001
1193,3.663808e+001
1194,3.814504e+001
1195,3.929988e+001
1196,4.009254e+001
1197,4.051633e+001
1198,4.056794e+001
1199,4.024747e+001
1200,3.955846e+001
1201,3.850779e+001
1202,3.710567e+001
1203,3.536551e+001
1204,3.330380e+001
1205,3.093995e+001
1206,2.829611e+001
1207,2.539697e+001
1208,2.226952e+001
1209,1.894279e+001
1210,1.544760e+001
1211,1.181627e+001
1212,8.082304e+000
1213,4.280111e+000
1214,4.446585e-001
1215,-3.388830e+000
1216,-7.185207e+000
1217,-1.090972e+001
1218,-1.452833e+001
1219,-1.800802e+001
1220,-2.131710e+001
1221,-2.442551e+001
1222,-2.730504e+001
1223,-2.992966e+001
1224,-3.227570e+001
1225,-3.432209e+001
1226,-3.605052e+001
1227,-3.744565e+001
1228,-3.849520e+001
1229,-3.919009e+001
1230,-3.952451e+001
1231,-3.949594e+001
1232,-3.910521e+001
1233,-3.835648e+001
1234,-3.725715e+001
1235,-3.581786e+001
1236,-3.405232e+001
1237,-3.197723e+001
1238,-2.961210e+001
1239,-2.697905e+001
1240,-2.410264e+001
1241,-2.100962e+001
1242,-1.772868e+001
1243,-1.429019e+001
1244,-1.072591e+001
1245,-7.068713e+000
1246,-3.352268e+000
1247,3.892646e-001
1248,4.121547e+000
1249,7.810379e+000
1250,1.142202e+001
1251,1.492347e+001
1252,1.828281e+001
1253,2.146947e+001
1254,2.445450e+001
1255,2.721085e+001
1256,2.971362e+001
1257,3.194024e+001
1258,3.387075e+001
1259,3.548791e+001
1260,3.677737e+001
1261,3.772782e+001
1262,3.833109e+001
1263,3.858218e+001
1264,3.847934e+001
1265,3.802405e+001
1266,3.722104e+001
1267,3.607822e+001
1268,3.460659e+001
1269,3.282014e+001
1270,3.073576e+001
1271,2.837300e+001
1272,2.575397e+001
1273,2.290308e+001
1274,1.984681e+001
1275,1.661352e+001
1276,1.323312e+001
1277,9.736832e+000
1278,6.156896e+000
1279,2.526265e+000
1280,-1.121692e+000
1281,-4.753497e+000
1282,-8.335874e+000
1283,-1.183605e+001
1284,-1.522205e+001
1285,-1.846300e+001
1286,-2.152940e+001
1287,-2.439341e+001
1288,-2.702906e+001
1289,-2.941253e+001
1290,-3.152234e+001
1291,-3.333957e+001
1292,-3.484799e+001
1293,-3.603423e+001
1294,-3.688790e+001
1295,-3.740167e+001
1296,-3.757135e+001
1297,-3.739588e+001
1298,-3.687740e+001
1299,-3.602117e+001
1300,-3.483555e+001
1301,-3.333190e+001
1302,-3.152448e+001
1303,-2.943032e+001
